First Section Series Number,Second Section Series Number,Last Section Series Number,Section Serial Number,Full Section Designation,Cut from Universal Beams,Cut from Universal Columns,Mass Per Metre (kg/m),Leg Length [h] (mm),Depth of Section [h] (mm),Width of Section [b] (mm),Leg Thickness [t] (mm),Web Thickness [tw] (mm),Flange Thickness [tf] (mm),Root Radius [r1] (mm),Toe Radius [r2] (mm),Depth between Fillets [d] (mm),Ratio for local Buckling [d/t],Ratio for Local Web Buckling [cw/tw] (mm),Ratio for Local Flange Buckling [cf/tf] (mm),Shear Centre from Web Centreline [e0] (cm),Centre of Gravity X-direction (cm),Centre of Gravity y-direction (cm),End Clearance [C] (mm),Dimension for Detailing Notch [N] (mm),Dimension for Detailing Notch [n] (mm),Surface Area per Metre (m2),Surface Area per Tonne (m2),Second Moment of Area yy axis Major [cm4],Second Moment of Area zz axis Minor [cm4],Second Moment of Area uu axis  [cm4],Second Moment of Area vv axis Minor [cm4],Radius of Gyration yy axis Major [cm],Radius of Gyration zz axis Minor [cm],Radius of Gyration uu axis Major [cm],Radius of Gyration vv axis Minor [cm],Elastic Modulus yy axis Major [cm3],Elastic Modulus zz axis Minor [cm3],Elastic Modulus Flange yy axis Major [cm3],Elastic Modulus Toe yy axis Major [cm3],Elastic Modulus Toe zz axis Minor [cm3],Plastic Modulus yy axis Major [cm3],Plastic Modulus zz axis Minor [cm3],Angle Axis yy to Axis uu Tanα,Buckling Parameter (U),Torsional Index (X),Warping Constant (Iw) [dm6],Warping Constant (Iw) [cm6],Torsional Constant (IT) [cm4],Torsional Constant (Wt) [cm3],Equivalent Slenderness Coefficient (ϕa),Equivalent Slenderness Coefficient Min.  (ϕa),Equivalent Slenderness Coefficient Max.  (ϕa),Mono-symmetry Index (ψa),Mono-symmetry Index (ψ),Area of Section [cm2]
120,60,3.6,120 x 60,120 x 60 x 3.6,N/A,N/A,9.66,N/A,120,60,N/A,3.6,3.6,N/A,N/A,N/A,N/A,30.3,13.7,N/A,N/A,N/A,N/A,N/A,N/A,0.351,36.3,227,76.3,N/A,N/A,4.30,2.49,N/A,N/A,37.9,25.4,N/A,N/A,N/A,47.2,28.9,N/A,N/A,N/A,N/A,N/A,183,43.3,N/A,N/A,N/A,N/A,N/A,12.3
120,60,4.0,120 x 60,120 x 60 x 4.0,N/A,N/A,10.7,N/A,120,60,N/A,4.0,4.0,N/A,N/A,N/A,N/A,27.0,12.0,N/A,N/A,N/A,N/A,N/A,N/A,0.350,32.7,249,83.1,N/A,N/A,4.28,2.47,N/A,N/A,41.5,27.7,N/A,N/A,N/A,51.9,31.7,N/A,N/A,N/A,N/A,N/A,201,47.1,N/A,N/A,N/A,N/A,N/A,13.6
120,60,5.0,120 x 60,120 x 60 x 5.0,N/A,N/A,13.1,N/A,120,60,N/A,5.0,5.0,N/A,N/A,N/A,N/A,21.0,9.00,N/A,N/A,N/A,N/A,N/A,N/A,0.347,26.5,299,98.8,N/A,N/A,4.23,2.43,N/A,N/A,49.9,32.9,N/A,N/A,N/A,63.1,38.4,N/A,N/A,N/A,N/A,N/A,242,56.0,N/A,N/A,N/A,N/A,N/A,16.7
120,60,5.6,120 x 60,120 x 60 x 5.6,N/A,N/A,14.6,N/A,120,60,N/A,5.6,5.6,N/A,N/A,N/A,N/A,18.4,7.71,N/A,N/A,N/A,N/A,N/A,N/A,0.346,23.7,327,107,N/A,N/A,4.20,2.40,N/A,N/A,54.6,35.8,N/A,N/A,N/A,69.5,42.1,N/A,N/A,N/A,N/A,N/A,265,60.8,N/A,N/A,N/A,N/A,N/A,18.6
120,60,6.3,120 x 60,120 x 60 x 6.3,N/A,N/A,16.2,N/A,120,60,N/A,6.3,6.3,N/A,N/A,N/A,N/A,16.0,6.52,N/A,N/A,N/A,N/A,N/A,N/A,0.344,21.2,358,116,N/A,N/A,4.16,2.37,N/A,N/A,59.7,38.8,N/A,N/A,N/A,76.7,46.3,N/A,N/A,N/A,N/A,N/A,290,65.9,N/A,N/A,N/A,N/A,N/A,20.7
120,60,7.1,120 x 60,120 x 60 x 7.1,N/A,N/A,18.1,N/A,120,60,N/A,7.1,7.1,N/A,N/A,N/A,N/A,13.9,5.45,N/A,N/A,N/A,N/A,N/A,N/A,0.342,18.9,391,126,N/A,N/A,4.12,2.34,N/A,N/A,65.2,41.9,N/A,N/A,N/A,84.4,50.8,N/A,N/A,N/A,N/A,N/A,317,71.3,N/A,N/A,N/A,N/A,N/A,23.0
120,60,8.0,120 x 60,120 x 60 x 8.0,N/A,N/A,20.1,N/A,120,60,N/A,8.0,8.0,N/A,N/A,N/A,N/A,12.0,4.50,N/A,N/A,N/A,N/A,N/A,N/A,0.339,16.9,425,135,N/A,N/A,4.08,2.30,N/A,N/A,70.8,45.0,N/A,N/A,N/A,92.7,55.4,N/A,N/A,N/A,N/A,N/A,344,76.6,N/A,N/A,N/A,N/A,N/A,25.6
120,60,8.8,120 x 60,120 x 60 x 8.8,N/A,N/A,21.8,N/A,120,60,N/A,8.8,8.8,N/A,N/A,N/A,N/A,10.6,3.82,N/A,N/A,N/A,N/A,N/A,N/A,0.337,15.5,452,142,N/A,N/A,4.04,2.27,N/A,N/A,75.3,47.5,N/A,N/A,N/A,99.6,59.2,N/A,N/A,N/A,N/A,N/A,366,80.8,N/A,N/A,N/A,N/A,N/A,27.8
120,60,10.0,120 x 60,120 x 60 x 10.0,N/A,N/A,24.3,N/A,120,60,N/A,10.0,10.0,N/A,N/A,N/A,N/A,9.00,3.00,N/A,N/A,N/A,N/A,N/A,N/A,0.334,13.7,488,152,N/A,N/A,3.97,2.21,N/A,N/A,81.4,50.5,N/A,N/A,N/A,109,64.4,N/A,N/A,N/A,N/A,N/A,396,86.1,N/A,N/A,N/A,N/A,N/A,30.9
120,80,3.6,120 x 80,120 x 80 x 3.6,N/A,N/A,10.8,N/A,120,80,N/A,3.6,3.6,N/A,N/A,N/A,N/A,30.3,19.2,N/A,N/A,N/A,N/A,N/A,N/A,0.391,36.2,276,147,N/A,N/A,4.48,3.27,N/A,N/A,46.0,36.7,N/A,N/A,N/A,55.6,42.0,N/A,N/A,N/A,N/A,N/A,301,59.5,N/A,N/A,N/A,N/A,N/A,13.7
120,80,4.0,120 x 80,120 x 80 x 4.0,N/A,N/A,11.9,N/A,120,80,N/A,4.0,4.0,N/A,N/A,N/A,N/A,27.0,17.0,N/A,N/A,N/A,N/A,N/A,N/A,0.390,32.8,303,161,N/A,N/A,4.46,3.25,N/A,N/A,50.4,40.2,N/A,N/A,N/A,61.2,46.1,N/A,N/A,N/A,N/A,N/A,330,65.0,N/A,N/A,N/A,N/A,N/A,15.2
120,80,5.0,120 x 80,120 x 80 x 5.0,N/A,N/A,14.7,N/A,120,80,N/A,5.0,5.0,N/A,N/A,N/A,N/A,21.0,13.0,N/A,N/A,N/A,N/A,N/A,N/A,0.387,26.3,365,193,N/A,N/A,4.42,3.21,N/A,N/A,60.9,48.2,N/A,N/A,N/A,74.6,56.1,N/A,N/A,N/A,N/A,N/A,401,77.9,N/A,N/A,N/A,N/A,N/A,18.7
120,80,5.6,120 x 80,120 x 80 x 5.6,N/A,N/A,16.3,N/A,120,80,N/A,5.6,5.6,N/A,N/A,N/A,N/A,18.4,11.3,N/A,N/A,N/A,N/A,N/A,N/A,0.386,23.7,401,211,N/A,N/A,4.39,3.18,N/A,N/A,66.8,52.7,N/A,N/A,N/A,82.3,61.8,N/A,N/A,N/A,N/A,N/A,442,85.0,N/A,N/A,N/A,N/A,N/A,20.8
120,80,6.3,120 x 80,120 x 80 x 6.3,N/A,N/A,18.2,N/A,120,80,N/A,6.3,6.3,N/A,N/A,N/A,N/A,16.0,9.70,N/A,N/A,N/A,N/A,N/A,N/A,0.384,21.1,440,230,N/A,N/A,4.36,3.15,N/A,N/A,73.3,57.6,N/A,N/A,N/A,91.0,68.2,N/A,N/A,N/A,N/A,N/A,487,92.9,N/A,N/A,N/A,N/A,N/A,23.2
120,80,7.1,120 x 80,120 x 80 x 7.1,N/A,N/A,20.3,N/A,120,80,N/A,7.1,7.1,N/A,N/A,N/A,N/A,13.9,8.27,N/A,N/A,N/A,N/A,N/A,N/A,0.382,18.8,482,251,N/A,N/A,4.32,3.12,N/A,N/A,80.3,62.8,N/A,N/A,N/A,100,75.2,N/A,N/A,N/A,N/A,N/A,535,101,N/A,N/A,N/A,N/A,N/A,25.8
120,80,8.0,120 x 80,120 x 80 x 8.0,N/A,N/A,22.6,N/A,120,80,N/A,8.0,8.0,N/A,N/A,N/A,N/A,12.0,7.00,N/A,N/A,N/A,N/A,N/A,N/A,0.379,16.8,525,273,N/A,N/A,4.27,3.08,N/A,N/A,87.5,68.1,N/A,N/A,N/A,111,82.6,N/A,N/A,N/A,N/A,N/A,587,110,N/A,N/A,N/A,N/A,N/A,28.8
120,80,8.8,120 x 80,120 x 80 x 8.8,N/A,N/A,24.5,N/A,120,80,N/A,8.8,8.8,N/A,N/A,N/A,N/A,10.6,6.09,N/A,N/A,N/A,N/A,N/A,N/A,0.377,15.4,561,290,N/A,N/A,4.24,3.04,N/A,N/A,93.5,72.4,N/A,N/A,N/A,119,88.7,N/A,N/A,N/A,N/A,N/A,629,117,N/A,N/A,N/A,N/A,N/A,31.3
120,80,10.0,120 x 80,120 x 80 x 10.0,N/A,N/A,27.4,N/A,120,80,N/A,10.0,10.0,N/A,N/A,N/A,N/A,9.00,5.00,N/A,N/A,N/A,N/A,N/A,N/A,0.374,13.6,609,313,N/A,N/A,4.18,2.99,N/A,N/A,102,78.1,N/A,N/A,N/A,131,97.3,N/A,N/A,N/A,N/A,N/A,688,126,N/A,N/A,N/A,N/A,N/A,34.9
150,100,4.0,150 x 100,150 x 100 x 4.0,N/A,N/A,15.1,N/A,150,100,N/A,4.0,4.0,N/A,N/A,N/A,N/A,34.5,22.0,N/A,N/A,N/A,N/A,N/A,N/A,0.490,32.5,607,324,N/A,N/A,5.63,4.11,N/A,N/A,81.0,64.8,N/A,N/A,N/A,97.4,73.6,N/A,N/A,N/A,N/A,N/A,660,105,N/A,N/A,N/A,N/A,N/A,19.2
150,100,5.0,150 x 100,150 x 100 x 5.0,N/A,N/A,18.6,N/A,150,100,N/A,5.0,5.0,N/A,N/A,N/A,N/A,27.0,17.0,N/A,N/A,N/A,N/A,N/A,N/A,0.487,26.2,739,392,N/A,N/A,5.58,4.07,N/A,N/A,98.5,78.5,N/A,N/A,N/A,119,90.1,N/A,N/A,N/A,N/A,N/A,807,127,N/A,N/A,N/A,N/A,N/A,23.7
150,100,5.6,150 x 100,150 x 100 x 5.6,N/A,N/A,20.7,N/A,150,100,N/A,5.6,5.6,N/A,N/A,N/A,N/A,23.8,14.9,N/A,N/A,N/A,N/A,N/A,N/A,0.486,23.5,814,431,N/A,N/A,5.55,4.04,N/A,N/A,109,86.2,N/A,N/A,N/A,132,99.6,N/A,N/A,N/A,N/A,N/A,891,139,N/A,N/A,N/A,N/A,N/A,26.4
150,100,6.3,150 x 100,150 x 100 x 6.3,N/A,N/A,23.1,N/A,150,100,N/A,6.3,6.3,N/A,N/A,N/A,N/A,20.8,12.9,N/A,N/A,N/A,N/A,N/A,N/A,0.484,21.0,898,474,N/A,N/A,5.52,4.01,N/A,N/A,120,94.8,N/A,N/A,N/A,147,110,N/A,N/A,N/A,N/A,N/A,986,153,N/A,N/A,N/A,N/A,N/A,29.5
150,100,7.1,150 x 100,150 x 100 x 7.1,N/A,N/A,25.9,N/A,150,100,N/A,7.1,7.1,N/A,N/A,N/A,N/A,18.1,11.1,N/A,N/A,N/A,N/A,N/A,N/A,0.482,18.6,990,520,N/A,N/A,5.48,3.97,N/A,N/A,132,104,N/A,N/A,N/A,163,122,N/A,N/A,N/A,N/A,N/A,1090,168,N/A,N/A,N/A,N/A,N/A,32.9
150,100,8.0,150 x 100,150 x 100 x 8.0,N/A,N/A,28.9,N/A,150,100,N/A,8.0,8.0,N/A,N/A,N/A,N/A,15.8,9.50,N/A,N/A,N/A,N/A,N/A,N/A,0.479,16.6,1090,569,N/A,N/A,5.44,3.94,N/A,N/A,145,114,N/A,N/A,N/A,180,135,N/A,N/A,N/A,N/A,N/A,1200,183,N/A,N/A,N/A,N/A,N/A,36.8
150,100,8.8,150 x 100,150 x 100 x 8.8,N/A,N/A,31.5,N/A,150,100,N/A,8.8,8.8,N/A,N/A,N/A,N/A,14.0,8.36,N/A,N/A,N/A,N/A,N/A,N/A,0.477,15.1,1170,610,N/A,N/A,5.40,3.90,N/A,N/A,156,122,N/A,N/A,N/A,195,146,N/A,N/A,N/A,N/A,N/A,1300,196,N/A,N/A,N/A,N/A,N/A,40.1
150,100,10.0,150 x 100,150 x 100 x 10.0,N/A,N/A,35.3,N/A,150,100,N/A,10.0,10.0,N/A,N/A,N/A,N/A,12.0,7.00,N/A,N/A,N/A,N/A,N/A,N/A,0.474,13.4,1280,665,N/A,N/A,5.34,3.85,N/A,N/A,171,133,N/A,N/A,N/A,216,161,N/A,N/A,N/A,N/A,N/A,1430,214,N/A,N/A,N/A,N/A,N/A,44.9
150,100,11.0,150 x 100,150 x 100 x 11.0,N/A,N/A,38.4,N/A,150,100,N/A,11.0,11.0,N/A,N/A,N/A,N/A,10.6,6.09,N/A,N/A,N/A,N/A,N/A,N/A,0.472,12.3,1370,707,N/A,N/A,5.29,3.80,N/A,N/A,183,141,N/A,N/A,N/A,233,173,N/A,N/A,N/A,N/A,N/A,1540,228,N/A,N/A,N/A,N/A,N/A,48.9
150,100,12.5,150 x 100,150 x 100 x 12.5,N/A,N/A,42.8,N/A,150,100,N/A,12.5,12.5,N/A,N/A,N/A,N/A,9.00,5.00,N/A,N/A,N/A,N/A,N/A,N/A,0.468,10.9,1490,763,N/A,N/A,5.22,3.74,N/A,N/A,198,153,N/A,N/A,N/A,256,190,N/A,N/A,N/A,N/A,N/A,1680,246,N/A,N/A,N/A,N/A,N/A,54.6
160,80,4.0,160 x 80,160 x 80 x 4.0,N/A,N/A,14.4,N/A,160,80,N/A,4.0,4.0,N/A,N/A,N/A,N/A,37.0,17.0,N/A,N/A,N/A,N/A,N/A,N/A,0.470,32.6,612,207,N/A,N/A,5.77,3.35,N/A,N/A,76.5,51.7,N/A,N/A,N/A,94.7,58.3,N/A,N/A,N/A,N/A,N/A,493,88.1,N/A,N/A,N/A,N/A,N/A,18.4
160,80,5.0,160 x 80,160 x 80 x 5.0,N/A,N/A,17.8,N/A,160,80,N/A,5.0,5.0,N/A,N/A,N/A,N/A,29.0,13.0,N/A,N/A,N/A,N/A,N/A,N/A,0.467,26.2,744,249,N/A,N/A,5.72,3.31,N/A,N/A,93.0,62.3,N/A,N/A,N/A,116,71.1,N/A,N/A,N/A,N/A,N/A,600,106,N/A,N/A,N/A,N/A,N/A,22.7
160,80,5.6,160 x 80,160 x 80 x 5.6,N/A,N/A,19.9,N/A,160,80,N/A,5.6,5.6,N/A,N/A,N/A,N/A,25.6,11.3,N/A,N/A,N/A,N/A,N/A,N/A,0.466,23.4,819,273,N/A,N/A,5.69,3.29,N/A,N/A,102,68.2,N/A,N/A,N/A,128,78.5,N/A,N/A,N/A,N/A,N/A,661,116,N/A,N/A,N/A,N/A,N/A,25.3
160,80,6.3,160 x 80,160 x 80 x 6.3,N/A,N/A,22.2,N/A,160,80,N/A,6.3,6.3,N/A,N/A,N/A,N/A,22.4,9.70,N/A,N/A,N/A,N/A,N/A,N/A,0.464,20.9,903,299,N/A,N/A,5.66,3.26,N/A,N/A,113,74.8,N/A,N/A,N/A,142,86.8,N/A,N/A,N/A,N/A,N/A,730,127,N/A,N/A,N/A,N/A,N/A,28.2
160,80,7.1,160 x 80,160 x 80 x 7.1,N/A,N/A,24.7,N/A,160,80,N/A,7.1,7.1,N/A,N/A,N/A,N/A,19.5,8.27,N/A,N/A,N/A,N/A,N/A,N/A,0.462,18.7,994,327,N/A,N/A,5.62,3.22,N/A,N/A,124,81.7,N/A,N/A,N/A,158,95.9,N/A,N/A,N/A,N/A,N/A,804,139,N/A,N/A,N/A,N/A,N/A,31.5
160,80,8.0,160 x 80,160 x 80 x 8.0,N/A,N/A,27.6,N/A,160,80,N/A,8.0,8.0,N/A,N/A,N/A,N/A,17.0,7.00,N/A,N/A,N/A,N/A,N/A,N/A,0.459,16.6,1090,356,N/A,N/A,5.57,3.18,N/A,N/A,136,89.0,N/A,N/A,N/A,175,106,N/A,N/A,N/A,N/A,N/A,883,151,N/A,N/A,N/A,N/A,N/A,35.2
160,80,8.8,160 x 80,160 x 80 x 8.8,N/A,N/A,30.1,N/A,160,80,N/A,8.8,8.8,N/A,N/A,N/A,N/A,15.2,6.09,N/A,N/A,N/A,N/A,N/A,N/A,0.457,15.2,1170,379,N/A,N/A,5.53,3.15,N/A,N/A,147,94.9,N/A,N/A,N/A,189,114,N/A,N/A,N/A,N/A,N/A,949,161,N/A,N/A,N/A,N/A,N/A,38.3
160,80,10.0,160 x 80,160 x 80 x 10.0,N/A,N/A,33.7,N/A,160,80,N/A,10.0,10.0,N/A,N/A,N/A,N/A,13.0,5.00,N/A,N/A,N/A,N/A,N/A,N/A,0.454,13.5,1280,411,N/A,N/A,5.47,3.10,N/A,N/A,161,103,N/A,N/A,N/A,209,125,N/A,N/A,N/A,N/A,N/A,1040,175,N/A,N/A,N/A,N/A,N/A,42.9
160,80,11.0,160 x 80,160 x 80 x 11.0,N/A,N/A,36.6,N/A,160,80,N/A,11.0,11.0,N/A,N/A,N/A,N/A,11.5,4.27,N/A,N/A,N/A,N/A,N/A,N/A,0.452,12.3,1370,435,N/A,N/A,5.42,3.05,N/A,N/A,171,109,N/A,N/A,N/A,225,134,N/A,N/A,N/A,N/A,N/A,1110,185,N/A,N/A,N/A,N/A,N/A,46.7
160,80,12.5,160 x 80,160 x 80 x 12.5,N/A,N/A,40.9,N/A,160,80,N/A,12.5,12.5,N/A,N/A,N/A,N/A,9.80,3.40,N/A,N/A,N/A,N/A,N/A,N/A,0.448,11.0,1480,465,N/A,N/A,5.34,2.99,N/A,N/A,186,116,N/A,N/A,N/A,247,146,N/A,N/A,N/A,N/A,N/A,1200,198,N/A,N/A,N/A,N/A,N/A,52.1
180,60,4.0,180 x 60,180 x 60 x 4.0,N/A,N/A,14.4,N/A,180,60,N/A,4.0,4.0,N/A,N/A,N/A,N/A,42.0,12.0,N/A,N/A,N/A,N/A,N/A,N/A,0.470,32.6,697,121,N/A,N/A,6.16,2.56,N/A,N/A,77.4,40.3,N/A,N/A,N/A,99.8,45.2,N/A,N/A,N/A,N/A,N/A,341,72.2,N/A,N/A,N/A,N/A,N/A,18.4
180,60,5.0,180 x 60,180 x 60 x 5.0,N/A,N/A,17.8,N/A,180,60,N/A,5.0,5.0,N/A,N/A,N/A,N/A,33.0,9.00,N/A,N/A,N/A,N/A,N/A,N/A,0.467,26.2,846,144,N/A,N/A,6.10,2.52,N/A,N/A,94.0,48.1,N/A,N/A,N/A,122,54.9,N/A,N/A,N/A,N/A,N/A,411,86.3,N/A,N/A,N/A,N/A,N/A,22.7
180,60,5.6,180 x 60,180 x 60 x 5.6,N/A,N/A,19.9,N/A,180,60,N/A,5.6,5.6,N/A,N/A,N/A,N/A,29.1,7.71,N/A,N/A,N/A,N/A,N/A,N/A,0.466,23.4,932,157,N/A,N/A,6.07,2.49,N/A,N/A,104,52.4,N/A,N/A,N/A,135,60.4,N/A,N/A,N/A,N/A,N/A,451,94.0,N/A,N/A,N/A,N/A,N/A,25.3
180,60,6.3,180 x 60,180 x 60 x 6.3,N/A,N/A,22.2,N/A,180,60,N/A,6.3,6.3,N/A,N/A,N/A,N/A,25.6,6.52,N/A,N/A,N/A,N/A,N/A,N/A,0.464,20.9,1030,171,N/A,N/A,6.03,2.46,N/A,N/A,114,57.0,N/A,N/A,N/A,150,66.6,N/A,N/A,N/A,N/A,N/A,495,102,N/A,N/A,N/A,N/A,N/A,28.2
180,60,7.1,180 x 60,180 x 60 x 7.1,N/A,N/A,24.7,N/A,180,60,N/A,7.1,7.1,N/A,N/A,N/A,N/A,22.4,5.45,N/A,N/A,N/A,N/A,N/A,N/A,0.462,18.7,1130,186,N/A,N/A,5.99,2.43,N/A,N/A,126,61.9,N/A,N/A,N/A,166,73.3,N/A,N/A,N/A,N/A,N/A,542,111,N/A,N/A,N/A,N/A,N/A,31.5
180,60,8.0,180 x 60,180 x 60 x 8.0,N/A,N/A,27.6,N/A,180,60,N/A,8.0,8.0,N/A,N/A,N/A,N/A,19.5,4.50,N/A,N/A,N/A,N/A,N/A,N/A,0.459,16.6,1240,201,N/A,N/A,5.94,2.39,N/A,N/A,138,66.9,N/A,N/A,N/A,184,80.4,N/A,N/A,N/A,N/A,N/A,590,120,N/A,N/A,N/A,N/A,N/A,35.2
180,60,8.8,180 x 60,180 x 60 x 8.8,N/A,N/A,30.1,N/A,180,60,N/A,8.8,8.8,N/A,N/A,N/A,N/A,17.5,3.82,N/A,N/A,N/A,N/A,N/A,N/A,0.457,15.2,1330,212,N/A,N/A,5.89,2.35,N/A,N/A,148,70.8,N/A,N/A,N/A,199,86.2,N/A,N/A,N/A,N/A,N/A,630,127,N/A,N/A,N/A,N/A,N/A,38.3
180,60,10.0,180 x 60,180 x 60 x 10.0,N/A,N/A,33.7,N/A,180,60,N/A,10.0,10.0,N/A,N/A,N/A,N/A,15.0,3.00,N/A,N/A,N/A,N/A,N/A,N/A,0.454,13.5,1460,228,N/A,N/A,5.83,2.30,N/A,N/A,162,75.8,N/A,N/A,N/A,220,94.4,N/A,N/A,N/A,N/A,N/A,683,137,N/A,N/A,N/A,N/A,N/A,42.9
180,60,11.0,180 x 60,180 x 60 x 11.0,N/A,N/A,36.6,N/A,180,60,N/A,11.0,11.0,N/A,N/A,N/A,N/A,13.4,2.45,N/A,N/A,N/A,N/A,N/A,N/A,0.452,12.3,1550,238,N/A,N/A,5.77,2.26,N/A,N/A,173,79.4,N/A,N/A,N/A,237,101,N/A,N/A,N/A,N/A,N/A,722,143,N/A,N/A,N/A,N/A,N/A,46.7
180,60,12.5,180 x 60,180 x 60 x 12.5,N/A,N/A,40.9,N/A,180,60,N/A,12.5,12.5,N/A,N/A,N/A,N/A,11.4,1.80,N/A,N/A,N/A,N/A,N/A,N/A,0.448,11.0,1680,251,N/A,N/A,5.68,2.20,N/A,N/A,187,83.7,N/A,N/A,N/A,260,109,N/A,N/A,N/A,N/A,N/A,770,151,N/A,N/A,N/A,N/A,N/A,52.1
180,100,4.0,180 x 100,180 x 100 x 4.0,N/A,N/A,16.9,N/A,180,100,N/A,4.0,4.0,N/A,N/A,N/A,N/A,42.0,22.0,N/A,N/A,N/A,N/A,N/A,N/A,0.550,32.5,945,379,N/A,N/A,6.61,4.19,N/A,N/A,105,75.9,N/A,N/A,N/A,128,85.2,N/A,N/A,N/A,N/A,N/A,852,127,N/A,N/A,N/A,N/A,N/A,21.6
180,100,5.0,180 x 100,180 x 100 x 5.0,N/A,N/A,21.0,N/A,180,100,N/A,5.0,5.0,N/A,N/A,N/A,N/A,33.0,17.0,N/A,N/A,N/A,N/A,N/A,N/A,0.547,26.0,1150,460,N/A,N/A,6.57,4.15,N/A,N/A,128,92.0,N/A,N/A,N/A,157,104,N/A,N/A,N/A,N/A,N/A,1040,154,N/A,N/A,N/A,N/A,N/A,26.7
180,100,5.6,180 x 100,180 x 100 x 5.6,N/A,N/A,23.4,N/A,180,100,N/A,5.6,5.6,N/A,N/A,N/A,N/A,29.1,14.9,N/A,N/A,N/A,N/A,N/A,N/A,0.546,23.3,1270,506,N/A,N/A,6.54,4.12,N/A,N/A,141,101,N/A,N/A,N/A,174,115,N/A,N/A,N/A,N/A,N/A,1150,169,N/A,N/A,N/A,N/A,N/A,29.8
180,100,6.3,180 x 100,180 x 100 x 6.3,N/A,N/A,26.1,N/A,180,100,N/A,6.3,6.3,N/A,N/A,N/A,N/A,25.6,12.9,N/A,N/A,N/A,N/A,N/A,N/A,0.544,20.8,1410,557,N/A,N/A,6.50,4.09,N/A,N/A,156,111,N/A,N/A,N/A,194,128,N/A,N/A,N/A,N/A,N/A,1280,186,N/A,N/A,N/A,N/A,N/A,33.3
180,100,7.1,180 x 100,180 x 100 x 7.1,N/A,N/A,29.2,N/A,180,100,N/A,7.1,7.1,N/A,N/A,N/A,N/A,22.4,11.1,N/A,N/A,N/A,N/A,N/A,N/A,0.542,18.6,1560,613,N/A,N/A,6.47,4.06,N/A,N/A,173,123,N/A,N/A,N/A,215,142,N/A,N/A,N/A,N/A,N/A,1410,205,N/A,N/A,N/A,N/A,N/A,37.2
180,100,8.0,180 x 100,180 x 100 x 8.0,N/A,N/A,32.6,N/A,180,100,N/A,8.0,8.0,N/A,N/A,N/A,N/A,19.5,9.50,N/A,N/A,N/A,N/A,N/A,N/A,0.539,16.5,1710,671,N/A,N/A,6.42,4.02,N/A,N/A,190,134,N/A,N/A,N/A,239,157,N/A,N/A,N/A,N/A,N/A,1560,224,N/A,N/A,N/A,N/A,N/A,41.6
180,100,8.8,180 x 100,180 x 100 x 8.8,N/A,N/A,35.6,N/A,180,100,N/A,8.8,8.8,N/A,N/A,N/A,N/A,17.5,8.36,N/A,N/A,N/A,N/A,N/A,N/A,0.537,15.1,1850,720,N/A,N/A,6.38,3.98,N/A,N/A,205,144,N/A,N/A,N/A,259,170,N/A,N/A,N/A,N/A,N/A,1680,240,N/A,N/A,N/A,N/A,N/A,45.4
180,100,10.0,180 x 100,180 x 100 x 10.0,N/A,N/A,40.0,N/A,180,100,N/A,10.0,10.0,N/A,N/A,N/A,N/A,15.0,7.00,N/A,N/A,N/A,N/A,N/A,N/A,0.534,13.4,2040,787,N/A,N/A,6.32,3.93,N/A,N/A,226,157,N/A,N/A,N/A,288,188,N/A,N/A,N/A,N/A,N/A,1860,263,N/A,N/A,N/A,N/A,N/A,50.9
180,100,11.0,180 x 100,180 x 100 x 11.0,N/A,N/A,43.5,N/A,180,100,N/A,11.0,11.0,N/A,N/A,N/A,N/A,13.4,6.09,N/A,N/A,N/A,N/A,N/A,N/A,0.532,12.2,2180,839,N/A,N/A,6.27,3.89,N/A,N/A,243,168,N/A,N/A,N/A,311,203,N/A,N/A,N/A,N/A,N/A,2000,280,N/A,N/A,N/A,N/A,N/A,55.5
180,100,12.5,180 x 100,180 x 100 x 12.5,N/A,N/A,48.7,N/A,180,100,N/A,12.5,12.5,N/A,N/A,N/A,N/A,11.4,5.00,N/A,N/A,N/A,N/A,N/A,N/A,0.528,10.8,2380,908,N/A,N/A,6.20,3.82,N/A,N/A,265,182,N/A,N/A,N/A,344,223,N/A,N/A,N/A,N/A,N/A,2190,303,N/A,N/A,N/A,N/A,N/A,62.1
180,100,14.2,180 x 100,180 x 100 x 14.2,N/A,N/A,54.4,N/A,180,100,N/A,14.2,14.2,N/A,N/A,N/A,N/A,9.68,4.04,N/A,N/A,N/A,N/A,N/A,N/A,0.523,9.61,2590,974,N/A,N/A,6.11,3.75,N/A,N/A,288,195,N/A,N/A,N/A,378,244,N/A,N/A,N/A,N/A,N/A,2380,326,N/A,N/A,N/A,N/A,N/A,69.3
200,100,4.0,200 x 100,200 x 100 x 4.0,N/A,N/A,18.2,N/A,200,100,N/A,4.0,4.0,N/A,N/A,N/A,N/A,47.0,22.0,N/A,N/A,N/A,N/A,N/A,N/A,0.590,32.4,1220,416,N/A,N/A,7.26,4.24,N/A,N/A,122,83.2,N/A,N/A,N/A,150,92.8,N/A,N/A,N/A,N/A,N/A,983,142,N/A,N/A,N/A,N/A,N/A,23.2
